term,label,definition
http://purl.obolibrary.org/obo/WBPhenotype_0000374,early divisions prolonged,The time interval in which early embryonic cell divisions occur is increased compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001278,transgene expression reduced,Any decrease in the intensity of expression of a gene product produced by exogenous DNA that has been introduced into the organism compared to its expression in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002422,tunicamycin resistant,Animals respond to tunicamycin at a higher concentration or a longer exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000184,apoptosis fails to occur,"Cells do not undergo the form of programmed cell death characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), classically little or no ultrastructural modifications of cytoplasmic organelles, plasma membrane blebbing (but maintenance of its integrity until the final stages of the process) and engulfment by resident phagocytes."
http://purl.obolibrary.org/obo/WBPhenotype_0001088,pentanol chemotaxis defective,"Failure to execute characteristic response to pentanol compared to control. In C. elegans, animals move towards typically attractive concentrations of pentanol."
http://purl.obolibrary.org/obo/WBPhenotype_0002232,synaptic remodeling variant,"The polarity reversal process by which synaptic components are removed from one side of the synapse and then reformed on the opposite cell does not occur or occurs in a different manner than in controls. In C. elegans, at the end of the L1 stage, the DD neurons undergo a complete polarity reversal such that the ventral synapses disappear and new synapses are formed on opposing dorsal body muscles."
http://purl.obolibrary.org/obo/WBPhenotype_0002042,molting arrhythmic,Molting cycles do not occur in a temporally controlled manner and cannot be synchronized across a population.
http://purl.obolibrary.org/obo/WBPhenotype_0001880,endoplasmic reticulum morphology variant,"Any variation in the form, structure or composition of the endoplasmic reticulum compared to control. The endoplasmic reticulum (ER) is an irregular network of membranes, that occurs in the cytoplasm, and forms a complex meshwork of tubular channels. The ER has two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
http://purl.obolibrary.org/obo/WBPhenotype_0001690,constitutive larval display,"Animals display surface antigens throughout all larval stages, unlike Bristol N2 worms, which display the antigens only during one larval stage."
http://purl.obolibrary.org/obo/WBPhenotype_0000907,anus morphology variant,Any variation in the structural appearance of the caudal opening of the rectum in the tail compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000717,gene expression variant,"Variations in the processes that convert a gene's coding sequence into a mature gene product or products (proteins or RNA), compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000527,organism pigmentation variant,Animals exhibit variations in the accumulation or expression of biochromes or any other substances that alter transparency/translucency of the organism.
http://purl.obolibrary.org/obo/WBPhenotype_0000337,grinder relaxation defective,Failure of the grinder to come to a full relaxed position between pumps compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000147,organism starvation response variant,"Any variation in the state or activity of an organism as a result of deprivation of nourishment, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001101,egg laying response to drug variant,Characteristic response to drugs with respect to egg-laying behavior varies compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002005,actomyosin cytoskeletal tension variant,The tension of the cytoskeleton comprised of the actomyosin network differs from controls. This tension can be measured by laser-cutting of the actomyosin cytoskeleton and observing any differences the recoil velocity of cortex adjacent to the cut site.
http://purl.obolibrary.org/obo/WBPhenotype_0000889,sexually dimorphic physiology variant,Animals exhibit variations in any physical or chemical process required to carry out sex-specific activities or to be able to perceive and respond to sex-specific stimuli compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000699,vulva development variant,"Variations in the progression of the egg-laying organ of female and hermaphrodite nematodes over time, from its formation to the mature structure compared to control. In nematodes, the vulva is formed from ventral epidermal cells during larval stages to give rise to a fully formed vulva in the adult."
http://purl.obolibrary.org/obo/WBPhenotype_0001843,hormone metabolism variant,"Animals exhibit variations in any process that involves the degradation, biosynthesis or accumulation of hormones within the organism compared to control. Hormones are naturally occurring substances secreted by specialized cells that affect the metabolism or behavior of other cells possessing functional receptors for the hormone."
http://purl.obolibrary.org/obo/WBPhenotype_0001653,cadmium response variant,Animals exhibit variations in their response to cadmium compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001463,cAMP chemotaxis variant,Any variation in the directed movement of a worm in response to a specific concentration gradient of cAMP.
http://purl.obolibrary.org/obo/WBPhenotype_0002367,non-living barrier escape defective,Animals are less successful than controls in extracting themselves from mesh or other non-living obstructing obstacles.
http://purl.obolibrary.org/obo/WBPhenotype_0001273,organism heat response variant,"Any variation in the state or activity of an organism (in terms of movement, gene expression, etc.) in response to heat (high temperatures above the optimal temperature for that organism), compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002177,plasma membrane composition variant,Any variation in the components that make up the semipermeable bilayer surrounding a cell that separates the cell from its external environment compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001083,multiple cytoplasmic cavities early emb,"Multiple vesicles, vacuoles, or cavities are seen during early embryogenesis."
http://purl.obolibrary.org/obo/WBPhenotype_0000902,intestinal cell morphology variant,Any variation in the morphological appearance of intestinal cells compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001806,protein stabilization variant,Any variation in the ability of a protein to resist disintegration via chemical or physical modifications compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000712,germ cell ionizing radiation response variant,Germ cells exhibit variations in their response to ionizing radiation compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001616,trimethadione resistant,"Animals fail to respond to the concentration of trimethadione, which acts as an anticonvulsant, that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000522,organism region behavior variant,Variations in the specific actions or reactions of a certain defined body area of an animal in response to external or internal stimuli compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001426,coelomocyte uptake defective,Fluid-phase endocytosis by coelomocytes is less frequent or efficient compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000332,inhibitors of sodium potassium ATPase hypersensitive,Animals respond to inhibitors of sodium potassium ATPase at a lower concentration or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001236,transgene expression increased,Any increase in the intensity of expression of a gene product produced by exogenous DNA that has been introduced into the organism compared to its expression in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000142,cell stress response variant,"Variations in the activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress, compared to control. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."
http://purl.obolibrary.org/obo/WBPhenotype_0001046,pharyngeal muscle morphology variant,"Any variations associated with the characteristic morphology of the pharyngeal muscle such as shape, birefringence etc compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002000,recovery from enhanced locomotion variant,Animals that exhibit an increase in locomotion activity do not return to basal level locomotion activity at the same rate as that of control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001978,germ cell partition absent,Animals lack germ cell partitions (germ cell compartments).
http://purl.obolibrary.org/obo/WBPhenotype_0000884,AWB morphology variant,"Animals exhibit variations in the structure or organization of either of a set of two ciliated wing neurons, AWBL or AWBR, of the amphid sensilla, compared to that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001788,resistant to mutagens,Animals survive longer than control animals after or during exposure to DNA damaging agents.
http://purl.obolibrary.org/obo/WBPhenotype_0000694,hermaphrodite sterile,Hermaphrodites fail to generate viable self-progeny and/or cross-progeny.
http://purl.obolibrary.org/obo/WBPhenotype_0001598,inhibitor of serotonin uptake variant,Treatment with inhibitors of serotonin reuptake does not elicit the same response as observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002362,protein sumoylation variant,"Variations in the process by which one or more SUMO moieties are added to a protein, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002172,pathogen release variant,"Infected animals exhibit variations in the process of releasing pathogens back into the environment, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0004030,male response to hermaphrodite variant,"Any variation in the response by the male to a hermaphrodite after initial contact following mate finding compared to control. In C. elegans the male stops forward locomotion, presses the ventral side of his tail against his partner's body, and begins moving backward along the hermaphrodite. Male response behavior is initiated when sensory neurons located in the rays of his tail contact a potential mate."
http://purl.obolibrary.org/obo/WBPhenotype_0000105,oocyte meiotic maturation variant,"Variations in the progression of a developing oocyte, from diakinesis to metaphase (meiosis I), in response to a signal compared to control animals. Meiotic maturation is accompanied by nuclear envelope breakdown (germinal vesicle breakdown), cytoskeletal rearrangement and meiotic spindle assembly."
http://purl.obolibrary.org/obo/WBPhenotype_0001009,developmental pigmentation variant,Animals exhibit variations in the accumulation or expression of biochromes or any other substances that alter transparency/translucency of a particular developmental stage of the amimal compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000847,presynaptic component localization variant,"Animals display variations in the distribution of the constituents that make up the synaptic machinery such as those required for priming, docking or fusion of vesicles at the active zone, compared to that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000657,neuronal synaptic transmission variant,"Any variation in the process of information transfer between two neurons; usually in reference to chemical synapses, but can also be used to refer to electrical synapses compared to control (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001801,axodendritic polarity variant,Animals fail to establish or maintain characteristics that delineate the dendrite from the axon. The exclusion of presynaptic components from the dendrite is one indication of axodendritic polarity.
http://purl.obolibrary.org/obo/WBPhenotype_0000467,age associated fluorescence increased,"Animals exhibit an increase in the intensity of fluorescence signals in intestinal cells with advancing age, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001611,halothane hypersensitive,Animals respond to the lipid-soluble anesthetic halothane at lower concentrations or shorter response times compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002515,organism pathogen response defective,Animals exhibit a defective response to pathogens.
http://purl.obolibrary.org/obo/WBPhenotype_0000277,rhythm slow,The timing of a biological cycle that recurs with regularity is delayed compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001421,endocytic transport variant,"Animals exhibit variations in the directed movement of substances into, out of or mediated by the endosome, a membrane-bound organelle that trafficks material to different compartments of the cell or back to the plasma membrane for recycling compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002325,backward point velocity increased,Animals exhibit increased velocity of backward translocation of any point along the animal's track from that observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000087,body wall cell development variant,"Any variation in the progression of a body wall muscle cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001231,intraflagellar transport accelerated,"The rate, frequency or extent of bidirectional movement of large protein complexes (mediated by motor proteins) along microtubules within a cilium or flagellum is increased compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002135,organism predator response variant,Predator-prey interactions differ from that observed in control interactions.
http://purl.obolibrary.org/obo/WBPhenotype_0001041,meiosis defective early emb,Animals exhibit defects in the progression of meiosis which ultimately result in embryonic lethality.
http://purl.obolibrary.org/obo/WBPhenotype_0001973,germ cell compartment size variant,Any variation in germ cell compartment size compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001783,ligand gated channel activity variant,Animals exhibit variations in the actions of a channel that catalyses the transmembrane transfer of a cation when acetylcholine has been bound by the channel complex or one of its constituent parts compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001593,transgene silencing variant,"Animals exhibit variations in the homology-dependent transcriptional level silencing of the expression of exogenous DNA that has been introduced into the organism, compared to control. In C. elegans this silencing occurs only in the germline."
http://purl.obolibrary.org/obo/WBPhenotype_0002497,ectopic pharyngeal muscle,Animals exhibit one or more pharyngeal muscle cells in locations not normally found in controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000100,cell UV response variant,Cells exhibit variations in their response to ultraviolet radiation compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001004,pharyngeal relaxation variant,Any variation in the relaxation of pharyngeal muscles after contraction events compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001936,resistant to protein aggregation induced paralysis,Animals fail to respond to the aggregation of proteins that elicits a paralysis response in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000842,Z4 male lineage variant,Z4 descendants exhibit altered developmental programs in the male compared to their counterparts in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001746,tight junction defective,Any perturbation in the belt-like region of very close contact between the plasma membranes of adjacent cells that results in the complete occlusion of the intercellular space.
http://purl.obolibrary.org/obo/WBPhenotype_0000652,sensory system variant,"Variations in the progression of a set of interacting or interdependent entities forming the sensory system over time from an initial condition to a later condition compared to control animals. The sensory system is involved in the perception of a stimuli, its conversion into a signal and the recognition and characterization of the resulting signal."
http://purl.obolibrary.org/obo/WBPhenotype_0001556,dauer sensillum variant,"Dauer stage animals exhibit variations in the quantity, structure or organization of the components of the sense organs comprised of ciliated sensory nerve endings enveloped by sheath and/or socket cells, from that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000462,paraquat hypersensitive,Animals respond to paraquat at a lower concentration or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001366,male fan development variant,"Any variation in the process whose specific outcome is the progression of the male fan over time, from its formation to the mature structure, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002510,fewer neurons,Animals exhibit fewer neurons compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000272,egg laying irregular,"The rate of the intrinsic behavioral program that serves to move fertilized eggs down the uterus, through the vulva, and out of the worm onto the substrate does not conform to the pattern observed in control animals (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001176,one cell shape defective early emb,One-cell embryos have an altered shape.
http://purl.obolibrary.org/obo/WBPhenotype_0002320,reversal variant,Variations in the behavior by which an organism shifts from forward to backward movements.
http://purl.obolibrary.org/obo/WBPhenotype_0000082,L2 arrest,The developmental program of the animals does not continue past the second larval stage (L2).
http://purl.obolibrary.org/obo/WBPhenotype_0002130,post mating variant,Males exhibit variations of the behaviors observed in control animals that follow the completion of mating.
http://purl.obolibrary.org/obo/WBPhenotype_0002492,ectopic body wall muscle,Animals exhibit one or more body wall muscle cells in locations not normally found in controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000805,tail development variant,"Any variation in the process whose specific outcome is the progression of the tail over time, from its formation to the mature structure, compared to control. The tail includes the posterior region that spans from the rectum to the end."
http://purl.obolibrary.org/obo/WBPhenotype_0001709,rhythmic tolerance to stress variant,Animals exhibit variations in light/dark cycle recurrence of reactions to stress conditions compared to that observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000615,cilia morphology variant,"Animals exhibit variations in the structure or organization of the microtubule-based dendritic projections extending from the cell body, compared to that observed in control animals. In C. elegans, cilia are classified as channel cilia or wing cilia depending on their placement within the sensillum. Channel cilia of control animals are cylindrical, extend into the sensillum pore and are exposed to the outside. Wing cilia of control animals vary in shape, are embedded in the sensillum sheath cell and are not typically refractory to dyes indicating exposure to the outside."
http://purl.obolibrary.org/obo/WBPhenotype_0001519,posterior cell migration variant,"Any variation in the orderly movement of cells along the posterior axis of the animal (abolished, misdirected or incomplete) compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000425,antibody staining reduced,"Any variation that results in a decrease in the characteristic expression of a gene product, as detected by antibody staining, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001329,curly,Animals exhibit a greater number of bends in their body compared to control. C. elegans posture assumes more than a single sine wave.
http://purl.obolibrary.org/obo/WBPhenotype_0000235,dopamine synthesis defective,Animals are unable to carry out the chemical reactions and pathways resulting in the formation of dopamine.
http://purl.obolibrary.org/obo/WBPhenotype_0001139,nuclear envelope assembly variant early emb,Nuclear envelope does not reassemble properly.
http://purl.obolibrary.org/obo/WBPhenotype_0000045,developmental delay postembryonic,"The developmental progression of an animal after the embryonic stage, over time, from its formation to its mature structure is delayed compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000977,somatic gonad morphology variant,"Animals exhibit variations in the form, structure or composition of the components of the gonad that are separate from the germline proper compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000787,posterior pale,Animals have decreased accumulation or expression of biochromes or any other substances that causes increased translucency of the posterior body axis compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001931,muscle arm axon connection variant,The morphology or number of connections between muscle arms and commissural motor axons varies from control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000597,tail behavior variant,Variations in the specific actions or reactions of the tail in response to external or internal stimuli compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001741,spontaneous spicule protraction,Males exhibit spicule-muscle seizures leading to inappropriately timed protraction compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001551,dauer cuticle variant,"Any variation in the progression of the formation of the rigid external coating (which is secreted by the hypodermis, seam and some interfacial epithelial cells) during the dauer larva stage, compared to control animals (Wormatlas). The dauer larval stage is a developmentally arrested larval stage that is specialized for survival under harsh, or otherwise unfavorable environmental conditions."
http://purl.obolibrary.org/obo/WBPhenotype_0002455,reduced recovery pumping response to light,"Animals exhibit a reduced recovery pharyngeal pumping response to light, such that during the 0-10 seconds after removal of light exposure the pharyngeal pumping rate increasesto a lesser extent than in controls."
http://purl.obolibrary.org/obo/WBPhenotype_0001361,chromosome condensation variant,"Any variation in the progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis, in eukaryotic cells compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002265,lysosome-related organelle biogenesis variant,"Variations in the processes that are carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of membrane bound organelles, known as lysosome-related organelles (LROs) that, like lysosomes, have an acidic interior and generally act to digest components of the cell but are distinct in function, composition, and morphology, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001171,shortened life span,The duration of viability in the adult phase of the life-cycle is less than that of control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002075,eggshell formation variant,"Embryos exhibit variations in the processes that lead to the construction of the eggshell, a protective structure that minimizes water loss whilst allowing gas exchanges essential for embryonic respiration, compared to controls"
http://purl.obolibrary.org/obo/WBPhenotype_0000008,anesthetic hypersensitive,Animals respond to anesthetic at a lower concentration or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000800,posterior region development variant,"Variations in the progression of an animal's anatomy contained in the posterior region over time, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001704,multiple alae,Alae contain more cuticular ridges than control animals. In C. elegans alae are composed of three cuticular ridges.
http://purl.obolibrary.org/obo/WBPhenotype_0000610,excretory system physiology variant,"Animals exhibit variations in any physical or chemical process required for cells as a collective unit of the secretory system to carry out their normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001514,synaptic vesicle endocytosis variant,"Variations in the uptake of a small membrane-bound organelle, filled with neurotransmitter(s) and/or neuropeptides, by the invagination of small region of the plasma membrane to form a new membrane-bounded vesicle compared to control(Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0002418,spindle absent,Cells lack the array of microtubules and associated molecules that form between opposite poles of a eukaryotic cell during mitosis or meiosis.
http://purl.obolibrary.org/obo/WBPhenotype_0000420,levamisole hypersensitive,Animals respond to levamisole at a lower concentration or a shorter exposure compared to control animals. Levamisole is a cholinergic agonist.
http://purl.obolibrary.org/obo/WBPhenotype_0001324,cell ionizing radiation response variant,Cells exhibit variations in their response to ionizing radiation compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002228,aluminum response variant,Animals exhibit variations in their response to aluminum compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000230,tail withered,The girth of the region posterior to the vulva is reduced compared to that anterior to the vulva (the Wit phenotype). In C. elegans this phenotype is associated with anteriorward misplacement of the CAN neurons.
http://purl.obolibrary.org/obo/WBPhenotype_0001134,Aba ABp division axis defective early emb,ABa or ABp divide in the wrong orientation.
http://purl.obolibrary.org/obo/WBPhenotype_0000040,one cell arrest early emb,Embryos fail to divide and arrest as one-cell embryos.
http://purl.obolibrary.org/obo/WBPhenotype_0002038,ciliary localization defective,Proteins show defects in their localization in the cilia compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000972,neuronal sheath cell morphology variant,"Animals exhibit variations in the structure or composition of the glia-like support cell of neuronal sensilla that ensheathes the dendrite tips and or processes of neurons, from that observed in control animals. In C. elegans, sheath cells have highly invaginated and vesiculated surfaces, which provide a specialized environment for dendritic structures."
http://purl.obolibrary.org/obo/WBPhenotype_0001876,centriole biogenesis variant,Any variation in the formation or disassembly of the cylindrical structures that are composed of groupings of microtubules found close to the nucleus (centrioles) compared to control. Centrioles are arranged perpendicularly and are surrounded by an amorphous mass of dense material (the pericentriolar material). The centrioles and the pericentriolar material constitute the compound structure known as the centrosome.
http://purl.obolibrary.org/obo/WBPhenotype_0000782,body wall muscle thick filament variant,"Animals exhibit variations in the form, structure or composition of a robust elongated cytoplasmic filament composed principally of myosin protein compared to control animals. In C. elegans, thick filaments also contain paramyosin and twitchin (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001686,postsynaptic region physiology variant,"Animals exhibit variations in any physical or chemical process in the region, opposite to the presynaptic region, which is required for receiving signals from the other side of the synapse compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000592,copper response variant,Animals exhibit variations in their response to copper compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001496,metaphase to anaphase transition defect,"Cells exhibit variations in the process whereby a cell progresses from metaphase to anaphase, compared to control. Metaphase is the second stage of chromosome segregation in the cell cycle where chromosomes become aligned on the equatorial plate of the cell and anaphase is the stage where sister chromatids (or homologous chromosomes) separate and migrate towards the poles of the spindle."
http://purl.obolibrary.org/obo/WBPhenotype_0002450,burst pharyngeal pumping response to light,"Animals exhibit variations in the burst pharyngeal pumping response to light, during which the pharyngeal pumping rate slightly increases during the5-10 seconds after light exposure onset, compared to controls."
http://purl.obolibrary.org/obo/WBPhenotype_0002260,gamete necrotic death increased,Ooctyes and or sperm appear vacuolated and degenerated compared to gametes in control animals. This degeneration is not due to normal programmed cell death.
http://purl.obolibrary.org/obo/WBPhenotype_0002070,egg laying response to muscimol variant,"Animals do not mimic control animals in their egg-laying response to muscimol exposure. In C. elegans, muscimol inhibits egg-laying."
http://purl.obolibrary.org/obo/WBPhenotype_0000003,obsolete flattened locomotion path,OBSOLETE.
http://purl.obolibrary.org/obo/WBPhenotype_0000935,D lineage variant,The descendants of the D blastomere exhibit any variation in developmental programs compared to their counterparts in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001839,phorbol ester resistant,"Animals fail to respond to the concentration of phorbol esters that elicit a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals. Phorbol esters such as PMA act as DAG mimetics."
http://purl.obolibrary.org/obo/WBPhenotype_0000745,transposon silencing variant,Animals exhibit variations in the activity of endogenous transposons compared to control. In C. elegans transposon activity is often measured by the rate of reversion of mutations induced by transposon insertions.
http://purl.obolibrary.org/obo/WBPhenotype_0001649,Fluorouracil resistant,"Animals fail to respond to the concentration of Fluorouracil (5-FU) that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals. In C. Elegans Fluorouracil induces germ cell death, inhibits embryogenesis and inhibits larval growth (depending on dose) in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000555,drug adaptation variant,Animals show variations in their decreased responsiveness after prolonged or repeated exposure to a drug compared to that in control.
http://purl.obolibrary.org/obo/WBPhenotype_0001459,iodide chemotaxis variant,Any variation in the directed movement of a worm in response to a specific concentration gradient of iodide.
http://purl.obolibrary.org/obo/WBPhenotype_0000365,embryo osmotic integrity defective early emb,Variations in the ability of an embryo to maintain osmotic balance. In C.elegans this can result in an embryo filling the egg shell and lysing.
http://purl.obolibrary.org/obo/WBPhenotype_0001269,pathogen induced cell death variant,"Animals exhibit variations in the extent of activation of programmed cell death by exposure to a pathogen or pathogenic cue, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002413,multiple nuclei,Animals have more than one nucleus in a particular cell type.
http://purl.obolibrary.org/obo/WBPhenotype_0000175,hypercontracted,Excessive and often uncoordinated body wall muscle contraction leading to shortening of the body.
http://purl.obolibrary.org/obo/WBPhenotype_0001079,cytoplasmic dynamics defective early emb,Cytoplasmic movements are atypical.
http://purl.obolibrary.org/obo/WBPhenotype_0002223,manganese hypersensitivity,Animals respond at a faster rate or to lower concentrations of manganese that that observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002033,lectin binding occurs,Animals contain targets for exogenously applied lectins.
http://purl.obolibrary.org/obo/WBPhenotype_0001871,drug induced life span variant,Life span of the animal is not influenced by drug exposure in the same manner as control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001681,spindle orientation variant,The alignment of the spindle relative to other cellular structures varies from that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001491,obsolete anterior region morphology abnormal,OBSOLETE.
http://purl.obolibrary.org/obo/WBPhenotype_0002395,corpse engulfment initiation variant,"Animals exhibit variations in recognition of cell corpses and initiation of corpse engulfment, compared to controls."
http://purl.obolibrary.org/obo/WBPhenotype_0000708,intestinal development variant,Variations in the progression of the intestine over time from its initial formation to its mature structure compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000518,development variant,"Variations in the progression of an integrated living unit (a cell, tissue, organ or organism) over time from an initial condition to a later condition compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000328,terminal bulb contraction variant,"Variations in the rhythmic contractions of the posterior pharynx (terminal bulb), such as timing, strength etc. In C. elegans contraction of the terminal bulb inverts the grinder, allowing bacteria in front of the grinder to be broken up and transported to the intestine."
http://purl.obolibrary.org/obo/WBPhenotype_0000138,lipid composition variant,The constituent parts or ratio of elements that make up lipids are altered when compared to that of control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000930,sexually dimorphic development variant,"Variations in the progression of morphogenic processes required for formation or proper placement of sex-specific structures that distinguish the animal as one sex or the other in the population, over time from an initial condition to a later condition compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001834,mRNA splicing variant,"Variations in the processes regulating the excision of intervening introns from the primary mRNA transcript, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000740,cell cycle variant,"Cells of the animals exhibit variations in the initiation, progression or exit from the biochemical and morphological processes that occur during successive replication or nuclear replication events from that observed for control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001644,protein metabolism variant,"Animals exhibit variations in any process that involves the maintenance, biosynthesis or accumulation of proteins in the organism compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000550,body muscle dystrophy,Progressive degeneration of muscle along the body wall.
http://purl.obolibrary.org/obo/WBPhenotype_0001454,quinine chemotaxis variant,"Any variation in the directed movement of a worm in response to a specific concentration gradient of the bitter tastant quinine, a water soluble molecule. In C. elegans, quinine is typically a repellant."
http://purl.obolibrary.org/obo/WBPhenotype_0002358,transdifferentiation defective,"The conversion of one differentiated cell type into another does not occur as it does in control animals. In C. elegans, the Y cell undergoes a dramatic redifferentiation from being a cell in of the rectum to a PDA neuron. This transdifferentiation requires the cell to withdraw from its established position, migrate, and then become a motor neuron."
http://purl.obolibrary.org/obo/WBPhenotype_0000360,cytoplasmic streaming defective,"The directed movement of substances (such as macromolecules, small molecules, ions) into, out of, or within the cytoplasm of a cell is impaired."
http://purl.obolibrary.org/obo/WBPhenotype_0001264,peroxisome physiology variant,"Animals exhibit variations in any physical or chemical process required for the peroxisome to carry out its normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002168,transgenerational loss of fertility,Animals exhibit a decline in fertility over generations. This is often assessed by counting laid eggs over successive generations.
