?cls	?xref
<http://purl.obolibrary.org/obo/CHEBI_85046>	"Wikipedia:Skin_whitening"
<http://purl.obolibrary.org/obo/CHEBI_85046>	"PMID:22314516"
<http://purl.obolibrary.org/obo/CHEBI_85046>	"PMID:21265866"
<http://purl.obolibrary.org/obo/CHEBI_30513>	"WebElements:Sb"
<http://purl.obolibrary.org/obo/CHEBI_27780>	"KEGG:C01689"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"Beilstein:1921286"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"HMDB:HMDB0002142"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:22381614"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"CAS:7664-38-2"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"Wikipedia:Phosphoric_Acid"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:17439666"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"Gmelin:2000"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"Reaxys:1921286"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:22333268"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:22282755"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"KEGG:C00009"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"KNApSAcK:C00007408"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"KEGG:D05467"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:11455380"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:17518491"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:22401268"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"Drug_Central:4478"
<http://purl.obolibrary.org/obo/CHEBI_26078>	"PMID:15630224"
<http://purl.obolibrary.org/obo/CHEBI_32458>	"Gmelin:325859"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:22907509"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:14761437"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:11016630"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"Wikipedia:Methyl_methanesulfonate"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:23117069"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:23483329"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"CAS:66-27-3"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"KEGG:C19181"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:21353429"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:16764919"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"Reaxys:1098586"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:23384783"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"PMID:21860482"
<http://purl.obolibrary.org/obo/CHEBI_25255>	"MetaCyc:CPD-7038"
<http://purl.obolibrary.org/obo/CHEBI_16247>	"KEGG:C00865"
<http://purl.obolibrary.org/obo/CHEBI_77974>	"Wikipedia:Packaging_gas"
<http://purl.obolibrary.org/obo/CHEBI_16555>	"Gmelin:49262"
<http://purl.obolibrary.org/obo/CHEBI_16555>	"PMID:23298036"
<http://purl.obolibrary.org/obo/CHEBI_16555>	"KEGG:C01857"
<http://purl.obolibrary.org/obo/CHEBI_16555>	"CAS:507-09-5"
<http://purl.obolibrary.org/obo/CHEBI_16555>	"Reaxys:773684"
<http://purl.obolibrary.org/obo/CHEBI_16555>	"Beilstein:773684"
<http://purl.obolibrary.org/obo/CHEBI_25710>	"Wikipedia:Organophosphorus_compound"
<http://purl.obolibrary.org/obo/CHEBI_67114>	"PMID:30684528"
<http://purl.obolibrary.org/obo/CHEBI_67114>	"Wikipedia:Ryanodine_receptor"
<http://purl.obolibrary.org/obo/CHEBI_67114>	"PMID:8597061"
<http://purl.obolibrary.org/obo/CHEBI_67114>	"PMID:30679133"
<http://purl.obolibrary.org/obo/CHEBI_67114>	"PMID:31840405"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22606986"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"BPDB:1749"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:7361809"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22447125"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"KNApSAcK:C00001182"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:18034701"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"Wikipedia:Formic_acid"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"Patent:CN101481304"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"KEGG:C00058"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"Gmelin:1008"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:16185830"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"CAS:64-18-6"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:14637377"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"DrugBank:DB01942"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:16222862"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22080171"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"MetaCyc:FORMATE"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22499553"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:3946945"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:16465784"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:16120414"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22540994"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:18397576"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"Beilstein:1209246"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:16445901"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22483350"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PDBeChem:FMT"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22280475"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22304812"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22385261"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:15811469"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:16230297"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:12591956"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"HMDB:HMDB0000142"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"PMID:22622393"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"Reaxys:1209246"
<http://purl.obolibrary.org/obo/CHEBI_30751>	"LIPID_MAPS_instance:LMFA01010040"
<http://purl.obolibrary.org/obo/CHEBI_37141>	"MetaCyc:Bromide"
<http://purl.obolibrary.org/obo/CHEBI_37141>	"Wikipedia:Organobromine_compound"
<http://purl.obolibrary.org/obo/CHEBI_46640>	"Wikipedia:Diketone"
<http://purl.obolibrary.org/obo/CHEBI_50114>	"Wikipedia:Estrogen"
<http://purl.obolibrary.org/obo/CHEBI_35586>	"Gmelin:2379911"
<http://purl.obolibrary.org/obo/CHEBI_76414>	"PMID:22519407"
<http://purl.obolibrary.org/obo/CHEBI_76414>	"PMID:24001847"
<http://purl.obolibrary.org/obo/CHEBI_33286>	"Wikipedia:Agrochemical"
<http://purl.obolibrary.org/obo/CHEBI_29222>	"Gmelin:682"
<http://purl.obolibrary.org/obo/CHEBI_29222>	"CAS:14380-61-1"
<http://purl.obolibrary.org/obo/CHEBI_29222>	"Wikipedia:Hypochlorite"
<http://purl.obolibrary.org/obo/CHEBI_50316>	"Gmelin:719134"
<http://purl.obolibrary.org/obo/CHEBI_29256>	"Wikipedia:Thiol"
<http://purl.obolibrary.org/obo/CHEBI_29256>	"KEGG:C00145"
<http://purl.obolibrary.org/obo/CHEBI_15986>	"KEGG:C00419"
<http://purl.obolibrary.org/obo/CHEBI_23849>	"LIPID_MAPS_class:LMPR0104"
<http://purl.obolibrary.org/obo/CHEBI_17062>	"KEGG:C00375"
<http://purl.obolibrary.org/obo/CHEBI_35235>	"Gmelin:49993"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"KEGG:C06935"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"Patent:US3014911"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"CAS:129-03-3"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"DrugBank:DB00434"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"Drug_Central:765"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"Beilstein:1348386"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"LINCS:LSM-5419"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"KEGG:D07765"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"PMID:10843226"
<http://purl.obolibrary.org/obo/CHEBI_4046>	"Wikipedia:Cyproheptadine"
<http://purl.obolibrary.org/obo/CHEBI_51280>	"CAS:1534-08-3"
<http://purl.obolibrary.org/obo/CHEBI_51280>	"Gmelin:1316927"
<http://purl.obolibrary.org/obo/CHEBI_51280>	"Beilstein:1736664"
<http://purl.obolibrary.org/obo/CHEBI_83970>	"Wikipedia:Cardiac_glycoside"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"Wikipedia:Ethyl_methanesulfonate"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:24475756"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:19797863"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:24531730"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"KEGG:C19239"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:20102787"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:24524729"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:7285888"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"CAS:62-50-0"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"Reaxys:773969"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:24728647"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:16039156"
<http://purl.obolibrary.org/obo/CHEBI_23994>	"PMID:6936603"
<http://purl.obolibrary.org/obo/CHEBI_79008>	"MetaCyc:R-NICOTINE"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:16774200"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"MetaCyc:ACET"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PDBeChem:ACT"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:22173419"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"Gmelin:1380"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"Wikipedia:Acetic_acid"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:16630552"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:22153255"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"LIPID_MAPS_instance:LMFA01010002"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:19416101"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"KEGG:C00033"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"HMDB:HMDB0000042"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"KNApSAcK:C00001176"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:19469536"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:15107950"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:17190852"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"Drug_Central:4211"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"CAS:64-19-7"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PMID:12005138"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"Beilstein:506007"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"Reaxys:506007"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PDBeChem:ACY"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"KEGG:D00010"
<http://purl.obolibrary.org/obo/CHEBI_15366>	"PPDB:1333"
<http://purl.obolibrary.org/obo/CHEBI_36315>	"PMID:14706866"
<http://purl.obolibrary.org/obo/CHEBI_59138>	"Beilstein:88419"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"KNApSAcK:C00001434"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"PMID:24558969"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"PDBeChem:TSS"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"Beilstein:125513"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"PMID:24345948"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"KEGG:C00398"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"PMID:22770225"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"PMID:16126914"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"DrugBank:DB08653"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"Gmelin:603448"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"CAS:61-54-1"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"MetaCyc:TRYPTAMINE"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"Reaxys:125513"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"HMDB:HMDB0000303"
<http://purl.obolibrary.org/obo/CHEBI_16765>	"Wikipedia:Tryptamine"
<http://purl.obolibrary.org/obo/CHEBI_88230>	"PMID:25727221"
<http://purl.obolibrary.org/obo/CHEBI_88230>	"PMID:24830781"
<http://purl.obolibrary.org/obo/CHEBI_88230>	"PMID:25793774"
<http://purl.obolibrary.org/obo/CHEBI_88230>	"Wikipedia:Autophagy"
<http://purl.obolibrary.org/obo/CHEBI_88230>	"PMID:25896709"
<http://purl.obolibrary.org/obo/CHEBI_50344>	"PMID:8688633"
<http://purl.obolibrary.org/obo/CHEBI_50344>	"PMID:22039799"
<http://purl.obolibrary.org/obo/CHEBI_50344>	"PMID:23165468"
<http://purl.obolibrary.org/obo/CHEBI_50344>	"Wikipedia:Avermectin"
<http://purl.obolibrary.org/obo/CHEBI_50344>	"PMID:22542398"
<http://purl.obolibrary.org/obo/CHEBI_50344>	"PMID:22039784"
<http://purl.obolibrary.org/obo/CHEBI_17792>	"MetaCyc:Organohalogen-Compounds"
<http://purl.obolibrary.org/obo/CHEBI_17792>	"KEGG:C01322"
<http://purl.obolibrary.org/obo/CHEBI_22153>	"Wikipedia:Acaricide"
<http://purl.obolibrary.org/obo/CHEBI_52092>	"Reaxys:1839415"
<http://purl.obolibrary.org/obo/CHEBI_52092>	"Beilstein:1839415"
<http://purl.obolibrary.org/obo/CHEBI_38104>	"PMID:17134300"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"DrugBank:DB00753"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"KEGG:C07518"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"KEGG:D00545"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"Drug_Central:1493"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"Wikipedia:Isoflurane"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"VSDB:1804"
<http://purl.obolibrary.org/obo/CHEBI_6015>	"CAS:26675-46-7"
<http://purl.obolibrary.org/obo/CHEBI_16988>	"PMID:24752650"
<http://purl.obolibrary.org/obo/CHEBI_16988>	"PMID:24404872"
<http://purl.obolibrary.org/obo/CHEBI_16988>	"DrugBank:DB01936"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"CAS:290-37-9"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"Beilstein:103905"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"Wikipedia:Pyrazine"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"Gmelin:1733"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"PMID:24964033"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"Reaxys:103905"
<http://purl.obolibrary.org/obo/CHEBI_30953>	"HMDB:HMDB0034176"
<http://purl.obolibrary.org/obo/CHEBI_73333>	"Wikipedia:Scabicide"
<http://purl.obolibrary.org/obo/CHEBI_76725>	"Wikipedia:Oxidoreductase"
<http://purl.obolibrary.org/obo/CHEBI_37526>	"CAS:67707-87-3"
<http://purl.obolibrary.org/obo/CHEBI_64911>	"Wikipedia:Mitotic_inhibitor"
<http://purl.obolibrary.org/obo/CHEBI_17478>	"KEGG:C00071"
<http://purl.obolibrary.org/obo/CHEBI_43474>	"PDBeChem:PO4"
<http://purl.obolibrary.org/obo/CHEBI_43474>	"PDBeChem:PI"
<http://purl.obolibrary.org/obo/CHEBI_43474>	"MolBase:1628"
<http://purl.obolibrary.org/obo/CHEBI_43474>	"Gmelin:1998"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:7051554"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"Patent:US3274209"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:23649929"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:23543977"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:23152411"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:827785"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:366135"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:22337783"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:12232676"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"Patent:US3565907"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:23921349"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:189006"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:22607692"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:17608969"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"Reaxys:4233256"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:2050823"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:24365689"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"Wikipedia:Levamisole"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"DrugBank:DB00848"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:366137"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:23577329"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"LINCS:LSM-6655"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:23041983"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"KEGG:C07070"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"VSDB:1798"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"HMDB:HMDB0014986"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:10701095"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:669135"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:365327"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:6995092"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"KEGG:D08114"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:15109274"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:12749943"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"Patent:US3579530"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"CAS:14769-73-4"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:6995094"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:24440755"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"Drug_Central:1561"
<http://purl.obolibrary.org/obo/CHEBI_6432>	"PMID:1618599"
<http://purl.obolibrary.org/obo/CHEBI_136859>	"PMID:26449612"
<http://purl.obolibrary.org/obo/CHEBI_23003>	"Wikipedia:Carbamate"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"DrugBank:DB01159"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"KEGG:C07515"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"VSDB:1806"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"Beilstein:1736947"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"Wikipedia:Halothane"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"Gmelin:793752"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"KEGG:D00542"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"CAS:151-67-7"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"PMID:7519986"
<http://purl.obolibrary.org/obo/CHEBI_5615>	"Drug_Central:1356"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"Wikipedia:Ivermectin"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:18718154"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"Pesticides:ivermectin"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:22047763"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:15078277"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:22039801"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"KEGG:D00804"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"VSDB:1455"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"Chemspider:7988461"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"Patent:US4199569"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:21824728"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"CAS:70288-86-7"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:21831526"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"DrugBank:DB00602"
<http://purl.obolibrary.org/obo/CHEBI_6078>	"PMID:22039784"
<http://purl.obolibrary.org/obo/CHEBI_49637>	"WebElements:H"
<http://purl.obolibrary.org/obo/CHEBI_30879>	"KEGG:C00069"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"Reaxys:906770"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"Wikipedia:Butyric_acid"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:21699495"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:11305323"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:22322557"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:22038864"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"KNApSAcK:C00001180"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:14962641"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:22466881"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:11238216"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:15938880"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:10956204"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:13678314"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:10736622"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"HMDB:HMDB0000039"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:19703412"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:22339023"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"Beilstein:906770"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PDBeChem:BUA"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"DrugBank:DB03568"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"LIPID_MAPS_instance:LMFA01010004"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:15810631"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:19318247"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:22194341"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"Gmelin:26242"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"CAS:107-92-6"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"MetaCyc:BUTYRIC_ACID"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:11208715"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"KEGG:C00246"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:12068484"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:15809727"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:1542095"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:19366864"
<http://purl.obolibrary.org/obo/CHEBI_30772>	"PMID:11201044"
<http://purl.obolibrary.org/obo/CHEBI_24852>	"Wikipedia:Insecticide"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:26352695"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"HMDB:HMDB0003125"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:9168257"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:19107210"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:9100841"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:11893576"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:17020896"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:9051670"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:15298493"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:11864786"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:10557015"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:12867293"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:26365231"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"Drug_Central:3281"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:11318558"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"Reaxys:3587191"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:19509065"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:9202721"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:19229032"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:18179203"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:10849784"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:11387393"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"KEGG:D00008"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"MolBase:932"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"Beilstein:3587191"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:8451754"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:11809417"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"KEGG:C00027"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:16463018"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:7581816"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:19297450"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:9558114"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:18306736"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:12934880"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:17948137"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"Wikipedia:Hydrogen_peroxide"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PMID:18443210"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"CAS:7722-84-1"
<http://purl.obolibrary.org/obo/CHEBI_16240>	"PDBeChem:PEO"
